"repo","date","agent","model","run","format","quiet","substantive","in_window","signal_cats","topic","blocker","fix","source"
"diggai-anamnese","2026-06-11","claude-code","fable-5-21","21","DA","false","true","true","","Frontend-Findings (Session-Review) verifiziert + gefixt (src/** only)","Voller `type-check` warf 3 Errors in server/routes/patients.ts + server/services/historyProfile.service.ts (`identityVerified`) — NICHT meine Dateien, sondern der parallele Backend-Agent (Prisma-Clie…","Server-Errors abgewartet — parallel-Agent hat zwischenzeitlich regeneriert, server-tc jetzt Exit 0; nur src/** committet. Test-Assertion auf `getByRole('heading', { name: 'Heim-Schlüssel hinterlegen'…","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-21.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-22","22","DA","false","true","true","GOTCHA|WORKED","Review-Fixes verifiziert + Migration + Deploy","2 Test-Fehlschläge im Voll-Lauf — `TriageEngine.performance` (<10ms) + `pvs-adapter.e2e` (<1s). Reine Timing-Tests, von keinem Fix berührt (TriageEngine/PVS unangetastet).","Als Maschinen-Timing-Footgun eingestuft (wie test:unit-Parallel-Timeouts) — Isolation 37/38, der eine Rest-Flake ist die harte ms-Schwelle unter Maschinenlast. Kein funktionaler Regress; geänderte Da…","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-22.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-23","23","DA","false","true","true","GOTCHA|METHOD","Agenten-Infrastruktur (MWP/ICM) gebaut + 7 Repos eingeordnet","(1) jq fehlt in der Shell → Guard hätte fail-closed alles geblockt. (2) Guard-Glob `*/deploy/*` matchte `deploy/...` ohne führenden Slash nicht.","(1) Guard jq-frei (sed/case-Parsing) neu geschrieben. (2) `deploy/*` ergänzt. Guard mit 12 Fällen verifiziert (Medizin-Kern/Secrets/Deploy/push/ssh/docker → DENY exit2; normaler Build → ALLOW). Workt…","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-23.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-01","01","DA","false","true","true","WORKED","Logik-Audit Dim. C — diagnostische Triage-Sprache nicht mehr patient-erreichbar","Vorgänger-Agent am Session-Limit abgebrochen — GDT-Handler rief undefinierten resolveScopedTenantId auf (kompilierte nicht), /state + Befund 2 + Tests fehlten.","Helper definiert, /state + EpisodeNote-Default selbst ergänzt, +6 Tests (sessions.test 21 / session-summary 7).","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-01.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-02","02","DA","false","true","true","FAILED|METHOD","Logik-Audit Dim. B — Routing-Dead-Ends behoben","voller type-check fand Typfehler im C-Pack-Test (addNote-Mock arglos → calls[0][0] leeres Tuple).","addNote-Mock-Signatur typisiert. (kein Verbotswort, keine Frage-ID umnummeriert, keine neuen i18n-Keys — inline-DE-Optionen wie Nachbar-Atome.)","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-02.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-03","03","DA","false","true","true","","Logik-Audit Dim. A: ServiceRequest Erstkontakt-/Identitäts-Marker + Dashboard-Badge","Edit-Tool verlangt Read pro Locale-Datei (10× große JSON) — ineffizient; `python` nicht auf PATH (nur D:\Python312).","i18n-Keys via Node-Script (fs, UTF-8, indent-erhaltend) in 9 Locales eingefügt + JSON.parse-Verifikation aller 10. 0000-Semantik geklärt: Frage „Sind Sie bereits Patient?"" — 'nein' (erstes Mal hier) …","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-03.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-04","04","DA","false","true","true","METHOD","Logik-Audit Dim. D: UI framt nicht mehr jeden Service als „Anamnese""","marketing-audit.cjs scant public/locales und ist laut Eigenangabe Class-I-Hard-Gate — Baseline aber bereits 595 Treffer / Exit 1 (Frage-Text-Keys + Staff-Strings), also heute kein gruenes Gate; nicht…","Nur live patient-facing Strings bereinigt; zwei tote Legacy-Keys (Schluessel = deutscher String mit „Behandlung"") risikoarm gelassen (CLAUDE.md: tote Strings nur risikoarm). Whole-file-Reserialisieru…","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-04.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-05","05","DA","false","true","true","WORKED|METHOD","Logik-Audit (4 Dim.) komplett umgesetzt + deployed","Audit-/Fix-Agenten mehrfach am Session-Limit (00:30–04:30) — C+B selbst fertiggestellt; A-Server+D nach Reset per Agent. Server-Suite zeigte transient „1 error"" (Perf-Flake unter Last) — Re-Run saube…","Cross-Review-Caveats beachtet: verify-pattern-Re-Link (Hijack-Vektor) NICHT gebaut (Folge-TODO); Stammdaten-Adress-Skip NICHT (RES-102-Post-Kollision); kein hartes Patientenflow-Gate.","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-05.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-06","06","DA","false","true","true","WORKED|METHOD","Hartes Erstkontakt-Gate (Rezept/AU) + Tenant-Flag-Durchsetzung","Vorgänger-Agent am Session-Limit vor Gates+Commit; mein alter B-Test erwartete 3005→RES-100 (jetzt GATE-100).","Test auf Gate-Verhalten aktualisiert (3005 Rezept/AU→GATE-100, GATE-Optionen→TERM-100/TEL-100, Skip für Bekannte→RES-100). Skip-Mechanik verifiziert (getActivePath Dummy-Answer).","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-06.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-07","07","DA","false","true","true","WORKED","verify-pattern Session-Re-Link (identityVerified live) + Hijack-Schutz","Hijack-Vektor (Cross-Review): naives Umhängen erlaubt fremde sessionId-Bindung mit eigenem Konto+Muster.","Deny-by-default VOR bcrypt — Besitznachweis via Patient-Session-JWT (readOptionalAuth, role=patient + sessionId-Match, sonst 403 + Audit SESSION_LINK_DENIED); zusätzlich tenant-gescopt (Session.tenan…","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-07.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-08","08","DA","false","true","true","GOTCHA|WORKED|METHOD","3 {{USER}}-Vorschläge deployed + ZK-Pivot-Ultraplan erstellt (Approval-Gate)","2 Vorgänger-Agenten + Architekt am Session-Limit; Gating-Test-Konflikt (3005→GATE-100).","Packs selbst fertiggestellt (Gates grün, test:server 1960/9skip), Test aktualisiert.","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-08.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-09","09","DA","false","true","true","WORKED","ZK-Pivot Phase 1: Patient-Landing entkernt + /praxis Staff-Landing + Nebenfeatures-Freeze","HomeScreen-Tests rot (4×) — globales test-setup-i18n-Mock kennt t(key, {defaultValue}) nicht (Objekt landete als React-Child → Crash). test:unit-Trailing-Arg hängt sich an den src/-Glob an (lief ganz…","Lokales react-i18next-Mock im HomeScreen-Test (beide t()-Signaturen: String + Options-Objekt), Muster wie SubmittedPage.test. Einzeldateien direkt via npx vitest run <pfade> ohne Trailing-Arg.","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-09.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-10","10","DA","false","true","true","WORKED|METHOD","ZK-Pivot Phase 2 — Praxis-Suche als Schritt 0 (BSNR-Zuweisung)","Phase-2-Agent endete unklar (wartete auf Monitor) vor DoD/Commit.","Gates selbst gefahren + committet. clientCrypto-Helper als in-Scope verifiziert.","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-10.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-11","11","DA","false","true","true","FAILED|METHOD","Behörden-Demo-Polish: GATE-100-E2E-Beweis + Dauer-Konsistenz + AR-Datum","E2E hing 2× — (1) „Kamera scannen"" ist KEIN Schritt, sondern optionales eGK-Banner über 0001/0011/0003/2000 (Skip-Handler war falsch); (2) Geschlecht-Frage 0002 ist custom Combobox (button[role=combo…","Banner-Handler entfernt + Combobox-Klick + Placeholder-gezieltes Füllen (tt/mm/jjjj); addInitScript statt evaluate für i18nextLng=ar.","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-11.md"
"diggai-anamnese","2026-06-12","claude-code","fable-5-12","12","DA","false","true","true","","Fragen-Nenner stabilisiert (30→65→70-Sprung beseitigt)","","","diggai-anamnese/memory/runs/2026-06-12_claude-code_fable-5-12.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-01","01","DA","false","true","true","","Backlog DiggAi 2026-06-13 angelegt + Autofill-Bug lokalisiert","Workspace-Bash im Cowork-Mode down („Not enough disk space""), daher konnte .docx nicht direkt gerendert werden.","Plan B — .md als Quelle der Wahrheit + Node-Skript für .docx-Generation lokal.","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-01.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-02","02","DA","false","true","true","GOTCHA|FAILED|WORKED|METHOD","Welle-1-Push live, Frontend-Deploy am SSH-Key-Gate","SSH-Schlüssel-Passphrase kann ich im Cowork-Subprozess nicht eingeben. Memory-Eintrag „Chrome in Cowork ist read-only — Hetzner-Klicks muss User selbst ausführen"" gilt analog für SSH-Passphrase.","An {{USER}} übergeben — er entsperrt den ssh-agent und ruft `deploy\hetzner\deploy-frontend.cmd` nochmal auf (Build ist gecached, dist/ liegt schon, scp + Caddy-Reload + Smoke-Test laufen dann durch).","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-02.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-03","03","DA","false","true","true","FAILED|WORKED|METHOD","Welle-1 unabhängige Verifikation (68c5693) + type-check-Lücke geschlossen","C: nur 1,6 GB frei (Disk-Full-Footgun-Bereich) — type-check daher mit `TMP/TEMP=D:\tmp` + `--max-old-space-size=2048` gefahren, lief sauber durch.","Solo-Verifikation mit eigenen (funktionierenden) Tools statt erneutem Workflow-Fan-out; Gates einzeln/gezielt statt riskantem Voll-Build.","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-03.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-04","04","DA","false","true","true","","Backlog-Specs A/B (Items 24/25) + .docx-Render","","","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-04.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-05","05","DA","false","true","true","WORKED|METHOD","Item 24 (Patientenschlüssel asym) — Grundgerüst implementiert","","","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-05.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-06","06","DA","false","true","true","GOTCHA","Backlog-.docx Status-Spalte + Deploy-Skripte live","","","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-06.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-7-07","07","DA","false","true","true","WORKED","Item 19 erledigt — Profil-Hydration bidirektional Anamnese ↔ Notfall","","","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-7-07.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-8-01","01","DA","false","true","true","GOTCHA|METHOD","Ultraplan DigG AI: {{USER}}-Strategie-Reframe geplant + Welle-1-Backlog (14/21) umgesetzt","PowerShell blockt `npm.ps1` (ExecutionPolicy); Here-String mit dt. „ ""-Quotes zerlegt Commit-Message; C: nur 2,2 GB frei; ripgrep/Glob-Timeouts auf vollem Baum.","`npm.cmd`/`npx.cmd` + `TMP/TEMP=D:\tmp`; Commit-Message via `git commit -F <file>`; Multi-Locale-Edits über key-gematchtes One-off-Node-Skript (danach gelöscht).","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-8-01.md"
"diggai-anamnese","2026-06-13","claude-code","opus-4-8-02","02","DA","false","true","true","GOTCHA|WORKED","Item 24 — Patientenschlüssel: QR + Submit-Payload + Rotation + UI-Test (Lücken geschlossen)","`0f7515f` (Vor-Commit, anderer Agent) brach den Frontend-`tsc`: `Uint8Array<ArrayBufferLike>` nicht zu `BufferSource` (TS 5.7) in `patientKeypair.ts` Z.124/150 — Build war rot, Frontend nicht baubar.…","`base64ToBytes(): Uint8Array<ArrayBuffer>` + `sealForPatient(plaintext: Uint8Array<ArrayBuffer>)` (Annotation geschärft, Implementierung lieferte ohnehin genau das).","diggai-anamnese/memory/runs/2026-06-13_claude-code_opus-4-8-02.md"
"diggai-anamnese","2026-06-14","claude-code","opus-4-8-01","01","DA","false","true","true","WORKED","Item 25 — Gesundheitsakte-Container (Variante A) + ZIP-Export, Zero-Knowledge","(1) JSZip „Can't read the data"" in vitest — jsdom-`TextEncoder` liefert Node-Realm-Uint8Array, JSZip prüft gegen jsdom-globalen. (2) Adversariale Multi-Agent-Review (4 Dim × 2 Verifier) fand 1 bestät…","(1) Bytes im Test mit `new Uint8Array(...)` in den Test-Realm umwrappen (Produktion einrealmig → unbetroffen); `buildHealthRecordZipBytes` für Tests statt jsdom-Blob. (2) `'unknown'` → `t('healthReco…","diggai-anamnese/memory/runs/2026-06-14_claude-code_opus-4-8-01.md"
"JoBetes","2026-05-04","opus-4-7-01","","01","JB","false","true","false","FAILED|WORKED|METHOD","Bootstrap Jobetes (Jordan-Health-App) end-to-end in one agent session — repo + frontend + backend + AI + operator-bot +…","Fastify v5 narrows `FastifyInstance` types when given a pre-built pino instance via `loggerInstance:` — breaks downstream `app.register(...)` typing under `module: NodeNext` build config (typecheck u…","","JoBetes/memory/runs/2026-05-04_opus-4-7-01.md"
"JoBetes","2026-05-04","opus-4-7-02","","02","JB","false","true","false","WORKED|METHOD","Self-direction loop step 2 — Playwright E2E (intake + a11y), axe a11y CI gate, Sentry wiring (web + api), CI e2e job. -","`@sentry/react` adds <1 KB to the initial bundle when init isn't called — Vite/Rollup tree-shaking eliminates the unreachable code path. Confirms the ""import-but-don't-init-without-DSN"" pattern is fr…","","JoBetes/memory/runs/2026-05-04_opus-4-7-02.md"
"JoBetes","2026-05-04","opus-4-7-03","","03","JB","false","true","false","WORKED|METHOD","Iteration #3 — Vitest coverage CI gate (≥85 % packages/*) + Playwright PR-comment + Phase-1 Prisma schema scaffold + `p…","Zod schemas score 0 % function coverage even when `.parse()` is exercised — v8 coverage doesn't see schema constructors as ""called"". Solution: keep thresholds high but exercise *all* exported schemas…","","JoBetes/memory/runs/2026-05-04_opus-4-7-03.md"
"JoBetes","2026-05-04","opus-4-7-04","","04","JB","false","true","false","WORKED|METHOD","Iteration #4 — wire Phase-1 Prisma client behind `DATABASE_URL` env, with in-memory fallback when empty. Migrate the in…","TypeScript TS2502 ""referenced directly or indirectly in its own type annotation"" when using `typeof tx` inside `$transaction(cb: (tx: typeof tx) => …)` — the const initializer can't reference its own…","","JoBetes/memory/runs/2026-05-04_opus-4-7-04.md"
"JoBetes","2026-05-04","opus-4-7-05","","05","JB","false","true","false","GOTCHA|WORKED|METHOD","Iteration #5 — Supabase Auth in apps/web (magic-link OTP) + Fastify JWT verifier middleware (Supabase JWKS) + `/me`, `/…","`request.user` requires module-augmentation of `fastify`'s `FastifyRequest` interface (`declare module 'fastify' { interface FastifyRequest { user?: AuthenticatedUser } }`) — without it `request.user…","","JoBetes/memory/runs/2026-05-04_opus-4-7-05.md"
"JoBetes","2026-05-04","opus-4-7-06","","06","JB","false","true","false","WORKED|METHOD","Iteration #6 — patient↔Supabase-user linking; Netlify + Fly deploy workflows; doctor-facing DEPLOY.md. -","GitHub Actions `if: ${{ vars.X != '' }}` is the right idiom for ""skip when not configured"" — secrets-only checks (`secrets.X`) can't be evaluated in `if` outside `env`. -","","JoBetes/memory/runs/2026-05-04_opus-4-7-06.md"
"JoBetes","2026-05-04","opus-4-7-07","","07","JB","false","true","false","WORKED","Iteration #7 — OpenAPI 3.1 spec from Fastify schemas + typed FE client wrapping native fetch. -","Fastify-swagger writes spec at `/documentation/json`, not `/openapi.json` — adjust client paths accordingly. `app.swagger()` is available for in-test spec inspection without HTTP. -","","JoBetes/memory/runs/2026-05-04_opus-4-7-07.md"
"JoBetes","2026-05-04","opus-4-7-08","","08","JB","false","true","false","WORKED","Iteration #8 — push package coverage to ≥80 % everywhere; specifically operator-bot's untested files (cli-anything, cod…","mocking `globalThis.fetch` per test inside an `afterEach` reset is cleaner than vi.mock for HTTP layers — keeps test files independent of module hoisting. -","","JoBetes/memory/runs/2026-05-04_opus-4-7-08.md"
"JoBetes","2026-05-04","opus-4-7-09","","09","JB","false","true","false","WORKED","Iteration #9 — X-Request-Id middleware with safe pass-through + log injection prevention. -","Returning a sanitized id when inbound is malicious is better than 400-ing — it preserves the contract while blocking the attack vector silently. -","","JoBetes/memory/runs/2026-05-04_opus-4-7-09.md"
"JoBetes","2026-05-04","opus-4-7-10","","10","JB","false","true","false","GOTCHA|WORKED","Iteration #10 — harden security headers (CSP, HSTS preload, COEP, Referrer-Policy) + tiered rate-limit + CORS allowlist…","Fastify v5 `keyGenerator` requires explicit `string` return; the `unknown ?? unknown` chain became `string | undefined` and tripped the type. Explicit `: string` annotation on the function fixes it c…","","JoBetes/memory/runs/2026-05-04_opus-4-7-10.md"
"JoBetes","2026-05-04","opus-4-7-11","","11","JB","false","true","false","WORKED","Iteration #11 — patient-facing appointment booking endpoint backed by Zod schema; ready for Phase-1 Calendar integratio…","— -","","JoBetes/memory/runs/2026-05-04_opus-4-7-11.md"
"JoBetes","2026-05-04","opus-4-7-12","","12","JB","false","true","false","GOTCHA|WORKED|METHOD","Iteration #12 — performance budgets enforced in CI + Lighthouse CI config. -","Vite's tree-shaking on @sentry/react when `init()` not called keeps Sentry near-zero-cost (~190 bytes). Confirmed across multiple runs. -","","JoBetes/memory/runs/2026-05-04_opus-4-7-12.md"
"JoBetes","2026-05-04","opus-4-7-13","","13","JB","false","true","false","WORKED|METHOD","Live-Deployment auf gratis Pfad: Supabase-Schema + RLS + 4 Edge Functions, GitHub Pages Workflow. -","Harness blocks bare DDL `apply_migration` calls as ""high-severity production modification"" but allows them after explicit ""ok"" in chat — even though both calls used the same MCP tool with the same au…","","JoBetes/memory/runs/2026-05-04_opus-4-7-13.md"
"JoBetes","2026-05-05","sonnet-4-6-01","","01","JB","false","true","false","GOTCHA|WORKED","Iteration #14 — performance + correctness optimizations -","`HomePageBelowFold` chunk is only 1.49 KB gz (not ~15 KB) because the actual UI components (WhyGerman, Faq, Testimonials from @jobetes/ui) are still tree-shaken into the main index chunk — they're re…","","JoBetes/memory/runs/2026-05-05_sonnet-4-6-01.md"
"JoBetes","2026-05-06","Architect","sonnet-4-6-02","02","JB","false","true","false","WORKED|METHOD","Fix https://jobetes.diggai.de/ — site offline, all assets returning 404. -","GitHub Pages with a CNAME custom-domain silently changes the effective root from `/<REPO>/` to `/` — but the workflow was still injecting the old `/Jobetes/` prefix from before the CNAME was added. A…","","JoBetes/memory/runs/2026-05-06_Architect_sonnet-4-6-02.md"
"JoBetes","2026-05-06","Architect","sonnet-4-6-03","03","JB","false","true","false","METHOD","Deploy `admin-summary` and satisfy acceptance curl (Bearer anon-key -> HTTP 200 with counts + recentIntakes). -","GitHub workflow `if: ${{ ... && secrets.X != '' }}` causes workflow-file failure (no jobs) in this repo context; replacing with vars-only check fixed parsing, but deployment remained blocked by repos…","","JoBetes/memory/runs/2026-05-06_Architect_sonnet-4-6-03.md"
"JoBetes","2026-05-06","Architect","sonnet-4-6-04","04","JB","false","true","false","METHOD","Complete admin-summary deployment end-to-end despite permission blockers and verify acceptance criteria live. -","Even after wiring env at job scope, Actions runner still reports ""Access token not provided"" — confirming repository secret is absent (or inaccessible in this repo context), not a YAML wiring bug. -","","JoBetes/memory/runs/2026-05-06_Architect_sonnet-4-6-04.md"
"JoBetes","2026-05-06","sonnet-4-6-01","","01","JB","false","true","false","GOTCHA|FAILED|WORKED","Systematisch alle offenen Test-Lücken schließen — Phase 2: apps/admin + apps/doctor + api/admin.test.ts -","`admin.test.ts` hatte veraltetes `repo.create()` mit `patientName` / `symptomText` — Schema hatte sich zu `PatientIntake` (firstName, lastName, primarySymptoms[], consent{marketingOptIn, familyAccess…","","JoBetes/memory/runs/2026-05-06_sonnet-4-6-01.md"
"wanderwell","2026-05-03","Claude","Opus-Run1","1","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 1","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run1.md"
"wanderwell","2026-05-03","Claude","Opus-Run2","2","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 2","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run2.md"
"wanderwell","2026-05-03","Claude","Opus-Run3","3","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 3","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run3.md"
"wanderwell","2026-05-03","Claude","Opus-Run4","4","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 4","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run4.md"
"wanderwell","2026-05-03","Claude","Opus-Run5","5","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 5","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run5.md"
"wanderwell","2026-05-03","Claude","Opus-Run6","6","WW","true","false","false","","Run 2026-05-03 · Claude · Opus · Run 6","","","wanderwell/memory/runs/2026-05-03_Claude_Opus-Run6.md"
"wanderwell","2026-05-04","Claude","Opus-Run10","10","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 10","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run10.md"
"wanderwell","2026-05-04","Claude","Opus-Run11","11","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 11","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run11.md"
"wanderwell","2026-05-04","Claude","Opus-Run12","12","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 12","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run12.md"
"wanderwell","2026-05-04","Claude","Opus-Run13","13","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 13","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run13.md"
"wanderwell","2026-05-04","Claude","Opus-Run14","14","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 14","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run14.md"
"wanderwell","2026-05-04","Claude","Opus-Run7","7","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 7","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run7.md"
"wanderwell","2026-05-04","Claude","Opus-Run8","8","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 8","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run8.md"
"wanderwell","2026-05-04","Claude","Opus-Run9","9","WW","true","false","false","","Run 2026-05-04 · Claude · Opus · Run 9","","","wanderwell/memory/runs/2026-05-04_Claude_Opus-Run9.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt1","","UNKNOWN","true","false","false","","# Prompt 1 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt1.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt10","","UNKNOWN","true","false","false","","# Prompt 10 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt10.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt2","","UNKNOWN","true","false","false","","# Prompt 2 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt2.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt3","","UNKNOWN","true","false","false","","# Prompt 3 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt3.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt4","","UNKNOWN","true","false","false","","# Prompt 4 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt4.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt5","","UNKNOWN","true","false","false","","# Prompt 5 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt5.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt6","","UNKNOWN","true","false","false","","# Prompt 6 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt6.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt7","","UNKNOWN","true","false","false","","# Prompt 7 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt7.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt8","","UNKNOWN","true","false","false","","# Prompt 8 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt8.md"
"wanderwell","2026-05-04","Copilot","GPT5-Prompt9","","UNKNOWN","true","false","false","","# Prompt 9 Run Log","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Prompt9.md"
"wanderwell","2026-05-04","Copilot","GPT5-Run1","1","WW","true","false","false","","Run 2026-05-04 · Copilot · GPT5 · Run 1","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5-Run1.md"
"wanderwell","2026-05-04","Copilot","GPT5.4-Run11","11","WW","true","false","false","","Run 2026-05-04 · Copilot · GPT-5.4 · Run 11","","","wanderwell/memory/runs/2026-05-04_Copilot_GPT5.4-Run11.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run1","1","WW","true","false","false","","Run 2026-05-04 · Copilot · Sonnet 4.6 · Run 1","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run1.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run2","2","WW","true","false","false","","Run 2 — Prompt 02: Landing Page Visual Overhaul","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run2.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run3","3","WW","true","false","false","","Run 3 — Prompt 03: Onboarding UI Polish","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run3.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run4","4","WW","true","false","false","","Run 4 — Prompt 04: Triage Chat Visual Polish","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run4.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run5","5","WW","true","false","false","","Run 5 — Prompt 05: Video Session Visual Polish","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run5.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run6","6","WW","true","false","false","","Run 6 — Prompt 06: Therapist Dashboard Polish","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run6.md"
"wanderwell","2026-05-04","Copilot","Sonnet4.6-Run7","7","WW","true","false","false","","Run 7 — Session Final Summary (Prompts 01–06 Complete)","","","wanderwell/memory/runs/2026-05-04_Copilot_Sonnet4.6-Run7.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run13","13","WW","true","false","false","","Run 13 — 2026-05-05 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run13.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run14","14","WW","true","false","false","","Run 14 — 2026-05-05 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run14.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run15","15","WW","true","false","false","","Run 15 — 2026-05-05 | Claude Sonnet 4.6 | Cowork Session","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run15.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run16","16","WW","true","false","false","","Run 16 — 2026-05-05 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run16.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run17","17","WW","true","false","false","","Run 17 — 2026-05-05 | Claude Sonnet (Power Session)","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run17.md"
